field_id,region,season,crop_type,soil_type,field_size_acres,planting_date,temperature_celsius,rainfall_mm,yield_per_acre,ph_level,irrigation_type,fertilizer_used,pest_control
F8089,West,Fall,,Sandy Loam,133.69137665184965,2023-09-26,23.2097173927518,433.053503374649,108.32288942615902,7.488832480339275,Sprinkler,230.4kg/ha,2.1L/ha
F8090,,Summer,Soybeans,Silt Loam,25.208463824345724,2023-07-12,16.42622434056284,797.518699330826,31.98424438697018,,Sprinkler,152.2kg/ha,2.2L/ha
F8091,,Spring,Corn,Loamy Sand,136.44599651960596,2023-05-21,21.54599352377872,466.29952175780096,93.1281982257787,7.078534612457756,Sprinkler,197.5kg/ha,
F8092,Midwest,Summer,Wheat,Silt Loam,89.59442199493184,2023-07-15,28.228290520967,565.2573229332039,61.051233253003886,5.805918596280513,Drip,108.7kg/ha,2.2L/ha
F8093,South,Spring,Corn,Sandy Loam,94.99654345492024,2023-04-03,26.45134720319929,807.288791547174,101.42134019864747,6.288056809571935,None,148.8kg/ha,
F8094,West,Summer,Corn,Loamy Sand,91.38297770277936,2023-08-22,28.928521991430117,629.3751151851986,,7.085291926244453,Sprinkler,137.9kg/ha,1.7L/ha
F8095,,Winter,Corn,Sandy Loam,,2023-01-05,23.30006649198893,1201.1879256788839,31.030777108090977,7.250028804780649,Drip,150.1kg/ha,0.9L/ha
F8096,Northeast,Summer,Corn,Clay Loam,36.480318625414114,2023-06-11,18.608494681360185,840.0509401338886,31.49610041841047,5.667020011853041,None,202.8kg/ha,1.9L/ha
F8097,West,Fall,Wheat,Loamy Sand,156.85792655206947,2023-10-11,,693.2161781318525,113.71946704828736,6.130676495464773,Sprinkler,217.5kg/ha,0.8L/ha
,Northeast,Summer,Corn,Silt Loam,56.40761633510904,2023-06-24,23.278718672063714,721.254735311404,52.2431432052052,6.395782814678696,Drip,238.3kg/ha,1.8L/ha
F8099,Midwest,Fall,Soybeans,Silt Loam,143.94930512212431,2023-09-04,24.51206943662007,995.744408829228,273.70082339887904,7.0713440982966285,Sprinkler,266.8kg/ha,2.0L/ha
,Northeast,,Soybeans,,54.67404184215132,2023-01-16,11.57055844029064,,98.41932630474534,6.9318074330414285,Drip,118.0kg/ha,2.4L/ha
F8101,South,Fall,Cotton,Sandy Loam,,2023-09-08,25.499037063509267,1210.8025031953869,73.9586743651807,7.443013532101292,Sprinkler,203.3kg/ha,1.6L/ha
F8102,Northeast,Winter,Corn,Clay Loam,45.50775500874091,2023-01-14,1.4969937885246307,956.5708100268539,68.63481372614952,6.8844345931850786,,289.8kg/ha,1.3L/ha
F8103,West,Winter,Wheat,Loamy Sand,179.60758272586466,2023-01-09,11.593243839279946,773.3113043178734,58.31671830930108,5.923951312873662,Sprinkler,126.9kg/ha,0.9L/ha
F8104,West,Fall,,Loamy Sand,77.93143557286189,,22.28647845416676,681.4949702436228,99.24908692768471,7.306047134290683,None,211.9kg/ha,1.9L/ha
F8105,Northeast,Spring,Corn,Silt Loam,,2023-03-18,10.539514845333468,920.7885515656557,248.04114009085868,6.6653790860153865,Sprinkler,171.6kg/ha,0.8L/ha
F8106,West,Fall,Wheat,Loamy Sand,151.4416532735042,2023-10-21,30.75223178600084,343.75069573120186,51.12233754786945,7.195736889523798,Sprinkler,101.5kg/ha,2.3L/ha
F8107,Northeast,Summer,Soybeans,Clay Loam,26.0800742624484,2023-07-27,,838.9616169498595,,6.865510232894942,Drip,125.0kg/ha,1.0L/ha
F8108,Midwest,,Corn,Silt Loam,151.306416411236,2023-10-22,23.713280661701162,,232.35622138763955,5.560778058519834,Sprinkler,177.5kg/ha,1.9L/ha
F8109,South,Spring,Soybeans,Clay,79.99903108080349,2023-04-13,26.145127695392446,1320.3077888661767,91.39777785213928,6.440462691723322,Drip,298.5kg/ha,0.8L/ha
F8110,Northeast,Spring,Corn,Silt Loam,21.018633623796532,2023-04-04,24.24374601590393,1394.4964527349334,303.015741879233,,Drip,109.3kg/ha,1.1L/ha
F8111,Northeast,Summer,Corn,,21.615430743387336,2023-06-22,21.134976678786877,578.417682808135,66.30244884307618,6.3886376943322025,Sprinkler,,
F8112,Midwest,Winter,Soybeans,Clay Loam,57.59052359495993,2023-01-19,7.62795168552591,774.2044431628295,117.2671402511938,5.5870870479418855,Drip,232.8kg/ha,0.7L/ha
,West,Summer,Wheat,Sandy Loam,97.20126684495158,2023-08-20,34.954294515897374,436.4518695233198,23.58110327159115,7.096161026551731,Sprinkler,259.5kg/ha,2.2L/ha
F8114,Northeast,Summer,Soybeans,Silt Loam,55.722303452854156,2023-07-03,22.38222092942778,584.7476441749775,48.82599791330491,6.139089016098318,Sprinkler,277.1kg/ha,1.5L/ha
F8115,Midwest,Summer,Corn,Clay Loam,45.327163143368196,2023-06-25,32.53384539721077,,62.36698209506168,6.876109610366615,Sprinkler,144.2kg/ha,2.4L/ha
,Midwest,,Soybeans,Clay Loam,105.80296592802767,2023-12-21,11.638736273161435,918.5509617787765,123.17822238481966,5.824217252017613,Sprinkler,188.9kg/ha,2.5L/ha
F8117,West,Winter,Wheat,Loamy Sand,108.28831355818872,2023-01-01,24.863182002223006,532.5457928395059,63.14771064776037,5.946581211024623,Sprinkler,251.8kg/ha,1.2L/ha
F8118,West,Fall,,Sandy Loam,158.28831393839624,2023-11-15,,572.2755507499938,79.74550948666774,6.123407723117644,Sprinkler,142.4kg/ha,1.3L/ha
F8119,South,Fall,Cotton,Clay,62.99264981668622,2023-10-14,25.862406847382168,1054.4553423310676,98.82882112033785,6.772563010038879,Sprinkler,241.0kg/ha,2.5L/ha
,Northeast,Winter,Soybeans,Clay Loam,39.4275054609126,2023-02-11,1.2929683517963055,961.875056128907,,6.435069770743485,Drip,160.0kg/ha,2.2L/ha
F8121,Midwest,Fall,Soybeans,Silt Loam,41.25191543664735,2023-09-08,22.731356765190046,556.8048568672222,291.97864536350374,6.677830495478224,Drip,119.4kg/ha,1.3L/ha
,Northeast,Spring,Soybeans,Silt Loam,49.61803638146441,2023-04-16,20.29546964271994,1339.5453155330645,286.116902561879,7.482001612578875,Sprinkler,265.9kg/ha,0.7L/ha
F8123,South,Fall,Corn,Clay,60.4820644540174,2023-09-10,18.58314773817309,1275.1072337526066,99.6829168755732,6.7820646959107105,Sprinkler,233.4kg/ha,1.4L/ha
F8124,Midwest,Fall,Wheat,Clay Loam,79.37641164177421,2023-11-03,28.302295298789982,,289.6235117139894,6.430946865281937,Drip,145.2kg/ha,1.1L/ha
F8125,South,Spring,Soybeans,Sandy Loam,70.95894888635428,2023-05-27,32.03273432692098,939.7788222277726,,6.231171929773602,Drip,211.3kg/ha,1.6L/ha
F8126,West,Spring,,Loamy Sand,199.31773310641356,2023-05-06,20.011089737739056,632.7766994237195,168.87523186932407,5.629023789723931,Sprinkler,118.3kg/ha,1.6L/ha
F8127,West,Winter,,Loamy Sand,,2023-02-02,17.520081877972242,386.6376019015055,61.63733721295033,6.585147391916799,None,247.5kg/ha,1.1L/ha
F8128,Midwest,Fall,,Silt Loam,,2023-10-21,,673.6275023957619,316.7187369823634,7.340730471558734,Drip,121.8kg/ha,1.3L/ha
F8129,Midwest,Summer,Wheat,Clay Loam,116.12826171020883,2023-06-03,32.61020913028373,524.3699283773815,55.16020563933179,6.974352761155467,Sprinkler,177.3kg/ha,1.8L/ha
F8130,South,,Cotton,Clay,79.46632331274316,2023-03-24,32.834778048104575,1243.3360590607185,100.1375481115542,6.618217545886558,Drip,205.3kg/ha,0.5L/ha
,South,,Soybeans,Clay,39.79293402914122,,29.065842056392288,1016.900440386024,65.59195466407482,6.087870683960425,Drip,140.5kg/ha,0.7L/ha
F8132,South,Spring,Corn,Sandy Loam,82.67038428457471,2023-05-05,22.001963988933888,1167.828488047195,,6.863601675941339,Drip,109.1kg/ha,2.2L/ha
F8133,,Winter,Wheat,Loamy Sand,,2023-12-25,12.58960086512031,337.3031091622087,42.29643390447167,6.566249738872833,Sprinkler,278.1kg/ha,2.5L/ha
F8134,Northeast,Spring,,Silt Loam,48.768738793689636,2023-03-22,9.688929040905101,761.6655497930543,472.09529356045414,5.843843004428732,None,257.5kg/ha,1.7L/ha
F8135,Northeast,,Corn,Clay Loam,28.826121594458883,2023-08-15,24.46267549780463,662.6237854872192,,6.905111827356741,None,148.9kg/ha,1.8L/ha
F8136,West,Winter,Wheat,Sandy Loam,50.46163163228673,2023-12-25,16.263606312416808,409.50773837129714,23.76734351441901,5.715968675691558,Sprinkler,132.0kg/ha,1.2L/ha
F8137,Northeast,Summer,Soybeans,Clay Loam,20.664530400134286,,,622.52378519625,50.93115766285744,7.217879004164959,Sprinkler,,0.6L/ha
F8138,South,Fall,Corn,Sandy Loam,76.81983791892127,2023-11-16,18.549724371937028,985.8410840434276,88.59478098407811,7.311575540200636,None,244.5kg/ha,
F8139,West,,Corn,Loamy Sand,144.2022820791247,2023-07-13,31.377735035639596,387.8164099744292,34.26264099373984,6.745894066646031,Sprinkler,250.3kg/ha,1.6L/ha
F8140,South,Spring,Soybeans,Clay,,2023-04-26,,1149.3912154637374,106.53177804060513,7.739392628501709,None,189.7kg/ha,1.4L/ha
,Northeast,Fall,Corn,Silt Loam,42.580620311017796,2023-09-17,10.981404273125907,710.7848702661117,277.1402717156842,6.482455932938834,Drip,147.4kg/ha,
F8142,West,Summer,Wheat,Loamy Sand,149.60005444326447,2023-08-09,24.036478620639084,561.9846366935624,15.812513734736008,7.306333072340399,Sprinkler,141.1kg/ha,0.5L/ha
,West,Fall,Wheat,Loamy Sand,168.37001531853895,2023-11-25,28.49170832860622,612.4089965065324,122.40371266084624,7.089720414858789,Sprinkler,,
F8144,West,Winter,Corn,Loamy Sand,,2023-12-10,16.629054299044178,470.6460847296512,54.13940137512646,7.345574075348001,Drip,214.1kg/ha,1.3L/ha
F8145,Midwest,Spring,Soybeans,Silt Loam,59.18824439860802,2023-04-27,,957.9413667895406,462.85485368868194,6.500893646290731,Drip,123.3kg/ha,2.5L/ha
F8146,West,Summer,Corn,Sandy Loam,81.28192160565928,2023-07-06,35.9667283537831,452.1859271063797,12.151285554751007,,Sprinkler,124.5kg/ha,1.1L/ha
F8147,Midwest,Winter,Corn,Silt Loam,155.992929157584,2023-01-09,20.83213894875882,890.4477024584975,101.77838389946326,7.037261223583646,Sprinkler,124.8kg/ha,1.7L/ha
F8148,West,Fall,Corn,Loamy Sand,150.47850022863736,2023-11-21,25.23751799127583,664.4656751544595,,,Sprinkler,222.8kg/ha,
F8149,Midwest,Spring,Wheat,Clay Loam,52.27376932403781,2023-05-11,26.8899916020503,912.2059446403446,319.4414305661014,6.355784407086287,Sprinkler,231.4kg/ha,2.2L/ha
F8150,West,Winter,Wheat,Loamy Sand,162.7775306570136,2023-02-20,11.051039404869396,532.7236710441625,29.13495663917347,5.515783417364398,Sprinkler,221.9kg/ha,
F8151,West,Summer,,Sandy Loam,188.92289857507453,2023-06-23,21.555604587203575,302.84476103789456,21.310919467769168,6.328217783588345,Sprinkler,220.8kg/ha,2.0L/ha
F8152,South,Winter,Cotton,Sandy Loam,86.40524242403183,,24.095130576666904,,33.09083851589252,7.120435264389785,Sprinkler,134.3kg/ha,2.0L/ha
F8153,West,Winter,,Sandy Loam,90.8210135317135,,20.610704046675973,594.9140942063738,65.69667753105887,6.978849222469832,Drip,155.6kg/ha,1.7L/ha
F8154,West,Fall,Wheat,Loamy Sand,150.2280280550147,2023-11-03,36.23457957579759,487.4546799704764,51.9770624756705,6.076697011544985,Sprinkler,134.9kg/ha,2.3L/ha
F8155,Midwest,Winter,Corn,Silt Loam,97.75074055336006,2023-12-05,13.930167054204578,851.8842882553223,109.92983599639335,7.090930694624767,None,162.0kg/ha,1.4L/ha
,South,Spring,Cotton,Sandy Loam,40.16900794594406,2023-03-10,31.420336499456692,1321.9365170704732,86.23433523673295,6.573751122579229,Drip,208.1kg/ha,2.4L/ha
F8157,,Spring,Wheat,Clay Loam,75.96328381562974,2023-03-14,,701.1929714707221,394.9320263486956,6.780119022847631,Drip,250.8kg/ha,1.7L/ha
F8158,South,Fall,Soybeans,Sandy Loam,87.12252068253107,2023-11-22,24.71748424105185,,75.92515579727956,5.571414306327668,,193.5kg/ha,2.1L/ha
F8159,South,Summer,Corn,Sandy Loam,72.74301748465277,2023-08-18,27.60899432622949,709.1258648997375,17.763535130550707,5.694599589228758,Drip,182.8kg/ha,1.5L/ha
F8160,Northeast,Winter,Corn,Clay Loam,33.164512479219496,2023-12-03,4.603678378542863,879.8568976529679,53.78118673751246,,Sprinkler,296.8kg/ha,1.9L/ha
,West,Fall,Corn,Loamy Sand,118.14294789627857,2023-09-12,26.743748538666807,420.3593840463159,85.47935257739034,5.861067683346261,Sprinkler,267.5kg/ha,
F8162,West,Winter,Wheat,Sandy Loam,,2023-12-26,17.397289259458216,395.86616074937183,50.57130344064426,5.683805755351244,Drip,192.7kg/ha,1.5L/ha
F8163,Midwest,Spring,Corn,Silt Loam,99.89385193919261,2023-05-23,,1204.0409461635688,347.3169239307154,7.180420105582877,None,220.4kg/ha,2.3L/ha
F8164,South,,,Sandy Loam,42.82880279137699,2023-02-06,17.168080175559687,1050.4338966331627,,6.979377659554905,Drip,,1.3L/ha
F8165,West,Winter,Corn,Loamy Sand,87.35711185689524,2023-02-08,9.518386664646176,491.9086381668292,46.38306165337187,6.308845248746491,Drip,,2.3L/ha
F8166,Midwest,Spring,Corn,Clay Loam,95.26223976732533,2023-05-08,24.30776719118893,988.8656844889587,407.0136726830027,6.229079675444684,None,286.9kg/ha,1.3L/ha
F8167,West,Winter,Wheat,Loamy Sand,101.6814992765536,,18.57333596203615,741.5612838870977,38.92873039047665,6.200613190229777,Sprinkler,278.3kg/ha,1.9L/ha
F8168,West,Winter,Corn,,133.86586491107505,2023-12-11,13.6111411772853,377.13446530986363,59.594543673402534,7.338400258964717,Sprinkler,273.4kg/ha,1.2L/ha
F8169,Midwest,Winter,Corn,Clay Loam,43.26819789098363,2023-02-27,6.487889050024042,942.0593561673348,140.05507517361787,6.053087924628547,,136.5kg/ha,1.8L/ha
F8170,West,Spring,Wheat,Loamy Sand,101.71044520428822,2023-04-10,22.654305096368557,597.9285103977994,106.29897854884543,5.920114101256152,Sprinkler,229.1kg/ha,0.8L/ha
F8171,South,Fall,Cotton,Clay,40.40170334855581,2023-10-25,33.373680163405666,1273.6860203434626,89.51000852468312,7.246189341073426,Sprinkler,103.1kg/ha,0.6L/ha
F8172,West,Summer,Corn,,156.3935067556861,2023-07-07,26.713215089099254,,14.906577100985231,6.35576327346661,Sprinkler,181.7kg/ha,1.5L/ha
F8173,Northeast,Summer,Soybeans,Silt Loam,30.91155052299083,2023-08-02,26.37125372758868,746.5279599490333,57.19447302211785,5.97554751894399,Drip,128.3kg/ha,1.7L/ha
F8174,Midwest,Fall,,Silt Loam,149.95374180760726,2023-09-11,15.497300491052542,939.1693552307839,309.86804887661066,5.916346346198976,Sprinkler,256.0kg/ha,
F8175,Midwest,Fall,Corn,Clay Loam,108.26389146168783,2023-09-03,26.572365613584044,769.7506247981147,266.32793619899036,7.097065845311921,Sprinkler,202.1kg/ha,1.0L/ha
F8176,West,Spring,Corn,Loamy Sand,194.0518582246261,2023-03-12,23.16178364986882,541.1304525871418,,6.138516089097951,Sprinkler,259.3kg/ha,1.6L/ha
F8177,South,Spring,Soybeans,,63.30837216593299,2023-05-16,32.76449931234089,1322.240084669239,111.87281886764747,6.684445880451987,Drip,155.8kg/ha,0.8L/ha
F8178,West,Winter,Wheat,Sandy Loam,149.08037141912075,2023-02-26,12.401912557370927,560.4357123259564,59.719307957067635,6.662244109279091,Sprinkler,254.3kg/ha,2.0L/ha
F8179,Northeast,Fall,Soybeans,Clay Loam,33.08096763876632,2023-11-20,22.244730740245082,920.8154157877566,322.6231643221794,,Sprinkler,195.6kg/ha,
F8180,West,,Wheat,Sandy Loam,94.36087324663342,2023-04-03,28.67925230397149,510.42229784021345,130.36832133236896,,Sprinkler,105.2kg/ha,1.4L/ha
F8181,Midwest,,Wheat,Silt Loam,92.37071876323019,2023-03-06,14.852323317431773,874.1001431274153,314.75246438861484,7.423442442810831,Sprinkler,,2.4L/ha
F8182,,,Soybeans,Clay,91.29619077786766,2023-10-17,25.157107993700734,957.7168474375133,73.36224387370791,7.367516558878199,Drip,193.0kg/ha,1.6L/ha
F8183,Midwest,Winter,Corn,Clay Loam,132.49071654512565,2023-12-27,15.890318159794912,1029.79005327239,132.64183918442873,,Sprinkler,260.8kg/ha,2.3L/ha
F8184,Northeast,Winter,,Clay Loam,28.374388454874865,2023-12-01,2.798247181927114,1090.1266559509784,63.49966822861944,7.354050279585441,Sprinkler,146.8kg/ha,1.3L/ha
F8185,Midwest,Summer,Corn,Silt Loam,67.2681996651134,2023-06-01,23.823167620079488,759.8713903783745,70.71942393054744,5.525788043835364,Sprinkler,238.5kg/ha,
F8186,Midwest,Fall,Wheat,Silt Loam,46.578832864244816,2023-10-18,26.94665128583369,1056.4617692779393,242.19032988937644,7.140394759523021,None,281.9kg/ha,0.9L/ha
,,Summer,Corn,Clay Loam,66.9173052485585,,17.46664781787457,928.8841163111936,35.02376415128,5.887073732986568,,291.1kg/ha,2.4L/ha
F8188,Midwest,Fall,Corn,Silt Loam,128.29012658654872,,15.985453541905121,647.5225694692267,268.2104493677315,6.7564660425712235,Sprinkler,241.2kg/ha,1.3L/ha
F8189,Midwest,Summer,Soybeans,Clay Loam,138.75169841212968,2023-06-13,22.815892301416163,541.7625648936574,59.32568913740204,5.722753014052684,Sprinkler,168.4kg/ha,2.4L/ha
F8190,West,,Corn,Sandy Loam,61.035877216081644,2023-09-02,20.547498354812813,372.58922970437925,,6.368979467102356,None,157.3kg/ha,2.3L/ha
F8191,Northeast,Spring,Soybeans,,35.46295721714348,,,724.2594729649328,301.79935509210253,7.0715952453089646,Drip,182.2kg/ha,1.3L/ha
F8192,South,Spring,,Sandy Loam,100.74704124518935,2023-05-10,28.892158247338408,1346.7852693127534,97.1595361920124,6.630270311657026,Sprinkler,202.5kg/ha,1.2L/ha
F8193,,Summer,Corn,Sandy Loam,54.608349585495645,2023-08-27,26.175353851007998,458.05524998482144,25.67762952479429,7.074858809196961,Drip,123.1kg/ha,2.3L/ha
F8194,Midwest,,Wheat,Clay Loam,93.24894643922592,2023-06-10,18.955019910657658,,,6.668646976984815,Drip,213.5kg/ha,0.6L/ha
F8195,West,Fall,Wheat,Loamy Sand,192.06031390957105,2023-10-17,26.599223404939213,440.14493679237,101.90986851345055,7.025372828358323,Sprinkler,,0.5L/ha
F8196,Midwest,Winter,Soybeans,Silt Loam,55.00038363684577,2023-02-22,15.498204253929298,968.0457187120375,89.4447305058676,5.952447357571842,Sprinkler,255.6kg/ha,2.3L/ha
F8197,Midwest,Summer,Soybeans,Silt Loam,73.86458249180168,2023-07-06,,548.5883255615462,67.02375117577961,5.504159403230674,Drip,,1.7L/ha
F8198,South,Spring,Corn,Sandy Loam,46.068033072404205,2023-05-14,31.106724174917776,1544.1432529920078,104.38532185231097,,Sprinkler,154.0kg/ha,1.0L/ha
F8199,Northeast,Fall,Corn,Clay Loam,49.998005048581774,2023-11-04,15.67056386252662,975.0986447675376,204.41205555092694,7.170972482364005,None,104.8kg/ha,2.2L/ha
F8200,Midwest,Summer,,Clay Loam,64.84929749131985,2023-06-27,35.693432144726565,829.5254606885263,67.5683932515584,6.906675910962468,Sprinkler,194.8kg/ha,0.8L/ha
F8201,West,Fall,Wheat,,195.2006158598925,2023-09-23,28.856390862870626,477.45353168129793,83.93747700028082,6.898165246434836,Sprinkler,124.9kg/ha,2.1L/ha
,,Winter,Soybeans,Clay,100.91566114096977,2023-02-01,17.756923577740746,,,7.174734426168788,Sprinkler,135.5kg/ha,2.2L/ha
F8203,West,Fall,Corn,Loamy Sand,101.50070774754494,2023-11-21,34.30902572737327,349.1448022193115,75.06416049521702,6.57142106218219,Sprinkler,196.0kg/ha,1.4L/ha
F8204,Northeast,Winter,Corn,Clay Loam,,2023-01-18,3.3106748029470303,910.327518842277,102.72780025496628,6.812352566794394,Drip,148.8kg/ha,2.1L/ha
F8205,Northeast,Spring,Corn,Silt Loam,,2023-03-07,21.393299986378178,1068.3877589390936,366.2596775050233,5.5720571382019175,Drip,175.9kg/ha,1.1L/ha
F8206,West,Winter,Corn,Sandy Loam,154.74421436411058,2023-01-04,15.941795192359088,455.97221146207886,41.78393849778161,6.977796349474535,Sprinkler,167.2kg/ha,0.7L/ha
F8207,Northeast,Fall,Soybeans,Clay Loam,39.10083699060765,2023-09-01,15.927964652900316,1003.1506486340503,233.41857862474558,5.958378262509793,Drip,245.6kg/ha,1.8L/ha
F8208,Midwest,,Wheat,Clay Loam,135.6873099445201,2023-01-03,14.327803798431267,638.8344618859481,107.83687281754861,7.086939353023329,Sprinkler,,2.2L/ha
F8209,South,Winter,Cotton,Clay,113.23404358281407,2023-02-21,15.214902474877537,1125.5339789612544,34.56086937443426,6.204936704375135,Sprinkler,107.0kg/ha,1.2L/ha
F8210,South,Spring,Cotton,Clay,31.982385091009714,2023-03-09,35.509405884105874,1222.765979291765,123.9270012570765,6.7378811071154505,Sprinkler,219.0kg/ha,2.4L/ha
F8211,,Summer,Corn,Sandy Loam,77.94080320356323,2023-07-14,28.27094811815284,922.6929699890807,22.631562855683136,6.198922145995322,None,153.1kg/ha,0.6L/ha
F8212,Midwest,Winter,Wheat,Silt Loam,69.1708084520616,2023-01-08,9.028822185552825,,,5.640593622306214,None,205.2kg/ha,0.6L/ha
F8213,Northeast,Summer,Corn,Clay Loam,63.45031920966711,2023-07-21,,576.582175488452,44.392663558375865,7.40241981242858,Sprinkler,161.1kg/ha,1.4L/ha
F8214,West,Winter,,Sandy Loam,,2023-01-22,14.780972339123297,645.2561167090219,55.748757579139294,,Drip,192.8kg/ha,2.3L/ha
F8215,West,Summer,Corn,Loamy Sand,154.74625077345195,2023-07-06,28.428466464178346,536.7675195874277,28.87340257938219,5.797515191873103,Sprinkler,239.3kg/ha,2.1L/ha
F8216,South,Winter,Soybeans,Sandy Loam,107.46020069254456,2023-02-07,9.926282827499818,1338.3189494046064,34.51913244877537,6.115910678841226,Sprinkler,249.2kg/ha,2.5L/ha
F8217,West,Summer,,Loamy Sand,144.9819386666488,2023-08-11,29.515900388364827,,22.87575207240605,,Sprinkler,263.0kg/ha,2.5L/ha
F8218,,Fall,Corn,Clay Loam,25.11993339295806,2023-11-25,14.148923002976751,819.5972781616841,178.37792874926637,6.796972244032871,Sprinkler,210.4kg/ha,0.6L/ha
F8219,Midwest,Spring,Soybeans,Clay Loam,43.69175441758436,,21.824271461192954,883.0715202818784,407.423729241338,,Drip,,1.1L/ha
F8220,West,Winter,Corn,Sandy Loam,132.41257538990484,2023-02-10,20.384605313243686,590.8918172595787,40.5055706023748,6.679632699868033,Sprinkler,218.3kg/ha,1.3L/ha
F8221,Midwest,Fall,Soybeans,Silt Loam,104.61301607489263,,21.46625852841437,768.5668917889486,277.84212729242233,7.4262460329936255,Sprinkler,,2.5L/ha
F8222,Northeast,Winter,Soybeans,Silt Loam,52.060546283395844,2023-12-09,,1224.0050952159143,110.0831604094606,6.907114636120411,Drip,,2.1L/ha
F8223,South,Spring,,Sandy Loam,,2023-04-15,25.80713807530985,1175.4339530920342,101.70678541475615,6.057174320772034,,182.0kg/ha,0.9L/ha
F8224,West,Fall,Corn,Loamy Sand,82.28728797699796,2023-11-17,20.01007223247362,701.7461964737143,76.98627757553498,7.013142034036604,Sprinkler,107.3kg/ha,2.2L/ha
F8225,West,Winter,,Sandy Loam,111.65062677398524,2023-12-20,21.95364039244995,605.1048081427226,31.264248207320904,,Sprinkler,183.5kg/ha,
F8226,Northeast,Fall,Corn,Silt Loam,37.39375651778164,2023-09-16,15.580079159610602,1021.5577730776246,130.1148971851018,5.808013537419524,,254.0kg/ha,1.7L/ha
F8227,Midwest,Winter,Corn,,113.71681625353631,2023-02-11,7.190605565359786,919.5736675304059,96.23158253214952,5.86153011540253,Sprinkler,115.3kg/ha,2.1L/ha
F8228,South,Summer,Soybeans,Clay,,2023-07-27,28.71801364197221,746.1734373120843,19.03432778022917,7.003309631538143,Sprinkler,230.1kg/ha,1.7L/ha
F8229,,Spring,Cotton,Clay,,2023-03-18,27.552971456970837,1300.6415781933738,84.13980528618488,7.366112614303411,Sprinkler,242.3kg/ha,0.7L/ha
F8230,South,Fall,Corn,Clay,78.22384592634452,2023-11-01,25.64644896033751,1263.8088179194133,54.09438930393659,7.078026110703393,Sprinkler,167.1kg/ha,2.1L/ha
F8231,Northeast,Spring,Soybeans,Clay Loam,58.31355115177616,2023-04-03,15.587603682582404,1061.2201756823752,164.01866455126955,6.831759481667492,Sprinkler,211.1kg/ha,
F8232,South,Summer,Corn,,114.89266305784584,,34.157778200929066,719.1721805871981,15.035673776669398,6.3167010964999655,Sprinkler,,2.1L/ha
F8233,Northeast,Winter,Corn,Silt Loam,31.56477978703682,,1.736772898591137,948.5981385781239,,5.7575633375516855,Drip,150.2kg/ha,1.4L/ha
F8234,South,Fall,Cotton,Clay,40.15334872627113,2023-10-02,25.231510091821033,1031.2202662774914,85.37623731791639,7.829812852973572,Sprinkler,249.9kg/ha,0.9L/ha
F8235,West,Summer,Wheat,Sandy Loam,195.82644626547685,2023-08-07,31.704859654519847,534.5061267845525,21.142699317940043,,Sprinkler,166.6kg/ha,1.8L/ha
F8236,Northeast,Summer,Soybeans,Silt Loam,,2023-06-06,22.511604242246,656.798838085124,50.27703927539112,,Drip,137.2kg/ha,1.8L/ha
F8237,Midwest,Summer,Wheat,Clay Loam,98.82524667433324,2023-08-24,29.006396676024472,571.593155103545,74.13290464974256,7.13556168947801,None,,2.1L/ha
F8238,South,Winter,Corn,Sandy Loam,,2023-12-13,24.215759150714813,1223.2145510442567,,6.132048787717686,Sprinkler,254.0kg/ha,0.7L/ha
F8239,Midwest,Winter,Corn,Silt Loam,123.25963837861876,2023-02-25,11.528024886709606,757.8703221311379,112.87901940490632,6.690091744242594,Sprinkler,105.1kg/ha,1.1L/ha
F8240,Midwest,Fall,Wheat,Silt Loam,141.42040979499177,2023-09-07,25.042611728856855,661.2015521353985,219.29784065310665,7.382243360296436,Sprinkler,274.3kg/ha,
F8241,Northeast,Fall,Soybeans,Silt Loam,,2023-11-27,10.618217595605497,887.1584468104026,160.82671721068144,6.5634469880774144,Sprinkler,121.9kg/ha,2.2L/ha
F8242,West,Fall,Wheat,Loamy Sand,159.5308455590054,2023-10-20,17.292027437107397,682.990666314257,127.33634257351942,6.4214665756642475,Sprinkler,229.2kg/ha,
F8243,West,Fall,Wheat,Loamy Sand,124.70936577106158,2023-10-04,22.150888854214728,589.237922265478,100.47732946789642,7.025033800106118,Sprinkler,209.4kg/ha,0.8L/ha
F8244,South,Summer,Soybeans,Sandy Loam,48.51347121329568,2023-06-19,27.660495513697057,812.1191174686593,21.752421485646313,,Drip,209.7kg/ha,1.2L/ha
F8245,Midwest,Fall,Corn,Silt Loam,116.1138978568192,2023-11-27,22.17634814813571,,303.0030826218898,6.371471510650481,Sprinkler,144.6kg/ha,2.5L/ha
F8246,West,Fall,Wheat,Sandy Loam,,2023-10-09,21.078136699265507,634.0169191829158,152.04882353081413,6.502414597527393,Drip,187.3kg/ha,0.5L/ha
F8247,,Fall,Corn,Clay Loam,97.04746799920926,2023-09-22,23.94979206886763,577.3525894383197,263.9270863457294,5.84826355084553,Sprinkler,,2.3L/ha
F8248,West,Summer,Corn,Loamy Sand,147.7050056920662,2023-07-06,27.697907151619575,527.3136314205652,17.40212072691752,6.2403252900448445,Sprinkler,151.6kg/ha,1.7L/ha
F8249,South,Spring,Corn,Sandy Loam,35.586551818230184,2023-03-05,33.50207343933654,,100.80845832388958,5.579409707735355,Sprinkler,244.7kg/ha,1.9L/ha
